date,breed,group,region,height_avg,weight_avg,lifeexp_avg,energy_level,trainability_level,shedding_level,family_friendliness,popularity_index,monthly_registrations,google_search_index,vet_incidents_per_1k,adoption_rate,complaints_per_1k
2020-03-01,West Highland White Terrier,Terrier Group,Noreste,26.67,7.94,14.0,3,3,3,4,77.32,37,83.35,5.91,0.977,4.58
2020-04-01,West Highland White Terrier,Terrier Group,Noreste,26.67,7.94,14.0,3,3,3,4,80.17,31,86.24,5.59,0.98,5.25
2020-05-01,West Highland White Terrier,Terrier Group,Noreste,26.67,7.94,14.0,3,3,3,4,81.01,34,86.15,6.29,0.98,6.01
2020-06-01,West Highland White Terrier,Terrier Group,Noreste,26.67,7.94,14.0,3,3,3,4,79.63,27,86.31,4.82,0.98,5.45
2020-07-01,West Highland White Terrier,Terrier Group,Noreste,26.67,7.94,14.0,3,3,3,4,76.42,38,81.44,4.37,0.972,4.59
2020-08-01,West Highland White Terrier,Terrier Group,Noreste,26.67,7.94,14.0,3,3,3,4,72.26,25,80.74,5.44,0.958,5.12
2020-09-01,West Highland White Terrier,Terrier Group,Noreste,26.67,7.94,14.0,3,3,3,4,68.14,21,74.36,3.82,0.877,5.03
2020-10-01,West Highland White Terrier,Terrier Group,Noreste,26.67,7.94,14.0,3,3,3,4,65.75,18,71.66,4.93,0.855,5.44
2020-11-01,West Highland White Terrier,Terrier Group,Noreste,26.67,7.94,14.0,3,3,3,4,65.2,30,72.37,5.43,0.861,4.84
2020-12-01,West Highland White Terrier,Terrier Group,Noreste,26.67,7.94,14.0,3,3,3,4,66.79,24,72.99,5.57,0.907,4.16
2021-01-01,West Highland White Terrier,Terrier Group,Noreste,26.67,7.94,14.0,3,3,3,4,68.39,27,74.92,4.66,0.909,5.94
2021-02-01,West Highland White Terrier,Terrier Group,Noreste,26.67,7.94,14.0,3,3,3,4,72.87,16,77.01,4.4,0.926,4.56
2021-03-01,West Highland White Terrier,Terrier Group,Noreste,26.67,7.94,14.0,3,3,3,4,77.38,39,81.99,4.42,0.976,5.03
2021-04-01,West Highland White Terrier,Terrier Group,Noreste,26.67,7.94,14.0,3,3,3,4,80.59,40,87.19,5.82,0.98,3.37
2021-05-01,West Highland White Terrier,Terrier Group,Noreste,26.67,7.94,14.0,3,3,3,4,81.61,30,89.2,5.74,0.98,4.29
2021-06-01,West Highland White Terrier,Terrier Group,Noreste,26.67,7.94,14.0,3,3,3,4,80.28,23,86.27,4.24,0.98,5.18
2021-07-01,West Highland White Terrier,Terrier Group,Noreste,26.67,7.94,14.0,3,3,3,4,76.96,31,81.96,5.12,0.974,4.35
2021-08-01,West Highland White Terrier,Terrier Group,Noreste,26.67,7.94,14.0,3,3,3,4,72.67,21,78.01,4.7,0.95,2.57
2021-09-01,West Highland White Terrier,Terrier Group,Noreste,26.67,7.94,14.0,3,3,3,4,68.76,21,74.64,4.67,0.897,4.89
2021-10-01,West Highland White Terrier,Terrier Group,Noreste,26.67,7.94,14.0,3,3,3,4,66.39,25,71.85,4.0,0.876,4.9
2021-11-01,West Highland White Terrier,Terrier Group,Noreste,26.67,7.94,14.0,3,3,3,4,65.95,37,72.58,3.71,0.881,5.13
2021-12-01,West Highland White Terrier,Terrier Group,Noreste,26.67,7.94,14.0,3,3,3,4,67.55,22,71.0,6.09,0.894,5.69
2022-01-01,West Highland White Terrier,Terrier Group,Noreste,26.67,7.94,14.0,3,3,3,4,69.24,36,74.64,4.72,0.911,3.72
2022-02-01,West Highland White Terrier,Terrier Group,Noreste,26.67,7.94,14.0,3,3,3,4,73.78,38,75.27,4.52,0.967,5.03
2022-03-01,West Highland White Terrier,Terrier Group,Noreste,26.67,7.94,14.0,3,3,3,4,78.26,38,85.11,4.15,0.974,5.62
2022-04-01,West Highland White Terrier,Terrier Group,Noreste,26.67,7.94,14.0,3,3,3,4,81.21,43,87.38,3.74,0.98,5.64
2022-05-01,West Highland White Terrier,Terrier Group,Noreste,26.67,7.94,14.0,3,3,3,4,82.3,33,87.36,5.0,0.98,4.06
2022-06-01,West Highland White Terrier,Terrier Group,Noreste,26.67,7.94,14.0,3,3,3,4,81.02,40,85.87,5.06,0.98,5.33
2022-07-01,West Highland White Terrier,Terrier Group,Noreste,26.67,7.94,14.0,3,3,3,4,77.76,29,86.7,6.06,0.98,4.54
2022-08-01,West Highland White Terrier,Terrier Group,Noreste,26.67,7.94,14.0,3,3,3,4,73.48,31,76.68,5.86,0.964,3.35
2022-09-01,West Highland White Terrier,Terrier Group,Noreste,26.67,7.94,14.0,3,3,3,4,69.44,29,74.59,5.72,0.926,3.21
2022-10-01,West Highland White Terrier,Terrier Group,Noreste,26.67,7.94,14.0,3,3,3,4,66.83,32,73.17,4.04,0.878,4.67
2022-11-01,West Highland White Terrier,Terrier Group,Noreste,26.67,7.94,14.0,3,3,3,4,66.28,33,72.34,4.38,0.877,5.09
2022-12-01,West Highland White Terrier,Terrier Group,Noreste,26.67,7.94,14.0,3,3,3,4,67.85,35,72.85,6.63,0.889,5.17
2023-01-01,West Highland White Terrier,Terrier Group,Noreste,26.67,7.94,14.0,3,3,3,4,69.44,33,75.5,4.21,0.927,6.87
2023-02-01,West Highland White Terrier,Terrier Group,Noreste,26.67,7.94,14.0,3,3,3,4,74.21,32,79.04,5.04,0.979,3.9
2023-03-01,West Highland White Terrier,Terrier Group,Noreste,26.67,7.94,14.0,3,3,3,4,78.65,34,85.84,4.12,0.97,3.04
2023-04-01,West Highland White Terrier,Terrier Group,Noreste,26.67,7.94,14.0,3,3,3,4,81.67,41,87.3,4.24,0.98,3.93
2023-05-01,West Highland White Terrier,Terrier Group,Noreste,26.67,7.94,14.0,3,3,3,4,82.92,34,87.94,3.4,0.98,5.47
2023-06-01,West Highland White Terrier,Terrier Group,Noreste,26.67,7.94,14.0,3,3,3,4,81.4,28,85.6,5.89,0.98,2.84
2023-07-01,West Highland White Terrier,Terrier Group,Noreste,26.67,7.94,14.0,3,3,3,4,78.14,37,82.68,5.02,0.98,5.83
2023-08-01,West Highland White Terrier,Terrier Group,Noreste,26.67,7.94,14.0,3,3,3,4,74.05,27,79.96,3.93,0.954,4.11
2023-09-01,West Highland White Terrier,Terrier Group,Noreste,26.67,7.94,14.0,3,3,3,4,70.29,29,75.53,4.33,0.912,5.16
2023-10-01,West Highland White Terrier,Terrier Group,Noreste,26.67,7.94,14.0,3,3,3,4,67.78,36,74.6,4.51,0.91,5.5
2023-11-01,West Highland White Terrier,Terrier Group,Noreste,26.67,7.94,14.0,3,3,3,4,67.3,26,72.56,4.02,0.885,3.61
2023-12-01,West Highland White Terrier,Terrier Group,Noreste,26.67,7.94,14.0,3,3,3,4,68.61,24,77.0,6.51,0.925,4.08
2024-01-01,West Highland White Terrier,Terrier Group,Noreste,26.67,7.94,14.0,3,3,3,4,70.05,33,76.98,5.31,0.918,5.55
2024-02-01,West Highland White Terrier,Terrier Group,Noreste,26.67,7.94,14.0,3,3,3,4,74.65,35,77.66,4.0,0.943,5.29
2024-03-01,West Highland White Terrier,Terrier Group,Noreste,26.67,7.94,14.0,3,3,3,4,78.86,30,83.53,5.49,0.98,2.84
2024-04-01,West Highland White Terrier,Terrier Group,Noreste,26.67,7.94,14.0,3,3,3,4,81.82,30,86.16,4.99,0.98,5.42
2024-05-01,West Highland White Terrier,Terrier Group,Noreste,26.67,7.94,14.0,3,3,3,4,82.87,36,88.63,5.9,0.98,2.29
2024-06-01,West Highland White Terrier,Terrier Group,Noreste,26.67,7.94,14.0,3,3,3,4,81.39,25,86.37,4.16,0.98,6.41
2024-07-01,West Highland White Terrier,Terrier Group,Noreste,26.67,7.94,14.0,3,3,3,4,78.12,30,83.95,4.27,0.98,4.07
2024-08-01,West Highland White Terrier,Terrier Group,Noreste,26.67,7.94,14.0,3,3,3,4,73.95,27,78.45,5.3,0.962,2.78
2024-09-01,West Highland White Terrier,Terrier Group,Noreste,26.67,7.94,14.0,3,3,3,4,69.9,33,77.28,4.45,0.922,3.9
2024-10-01,West Highland White Terrier,Terrier Group,Noreste,26.67,7.94,14.0,3,3,3,4,67.49,24,76.16,3.97,0.888,7.18
2024-11-01,West Highland White Terrier,Terrier Group,Noreste,26.67,7.94,14.0,3,3,3,4,66.83,24,75.03,5.46,0.884,5.76
2024-12-01,West Highland White Terrier,Terrier Group,Noreste,26.67,7.94,14.0,3,3,3,4,68.57,37,73.47,4.02,0.889,4.89
2018-01-01,Wetterhoun,Foundation Stock Service,Bajío,35.56,28.35,13.0,3,2,3,3,38.27,23,38.38,7.73,0.214,10.17
2018-02-01,Wetterhoun,Foundation Stock Service,Bajío,35.56,28.35,13.0,3,2,3,3,42.83,17,47.04,6.63,0.292,12.24
2018-03-01,Wetterhoun,Foundation Stock Service,Bajío,35.56,28.35,13.0,3,2,3,3,47.18,27,48.91,7.62,0.427,8.92
2018-04-01,Wetterhoun,Foundation Stock Service,Bajío,35.56,28.35,13.0,3,2,3,3,50.27,21,53.62,6.33,0.504,9.77
2018-05-01,Wetterhoun,Foundation Stock Service,Bajío,35.56,28.35,13.0,3,2,3,3,51.24,22,55.0,5.93,0.55,8.07
2018-06-01,Wetterhoun,Foundation Stock Service,Bajío,35.56,28.35,13.0,3,2,3,3,49.94,19,51.8,6.34,0.502,10.25
2018-07-01,Wetterhoun,Foundation Stock Service,Bajío,35.56,28.35,13.0,3,2,3,3,46.78,30,47.46,5.42,0.416,10.4
2018-08-01,Wetterhoun,Foundation Stock Service,Bajío,35.56,28.35,13.0,3,2,3,3,42.63,17,44.77,7.4,0.318,10.96
2018-09-01,Wetterhoun,Foundation Stock Service,Bajío,35.56,28.35,13.0,3,2,3,3,38.61,16,38.21,6.4,0.219,11.46
2018-10-01,Wetterhoun,Foundation Stock Service,Bajío,35.56,28.35,13.0,3,2,3,3,35.78,13,37.6,7.59,0.178,10.54
2018-11-01,Wetterhoun,Foundation Stock Service,Bajío,35.56,28.35,13.0,3,2,3,3,35.41,24,35.9,6.52,0.168,12.06
2018-12-01,Wetterhoun,Foundation Stock Service,Bajío,35.56,28.35,13.0,3,2,3,3,37.0,17,40.56,6.84,0.193,11.74
2019-01-01,Wetterhoun,Foundation Stock Service,Bajío,35.56,28.35,13.0,3,2,3,3,38.51,12,40.55,6.79,0.232,13.42
2019-02-01,Wetterhoun,Foundation Stock Service,Bajío,35.56,28.35,13.0,3,2,3,3,43.26,17,46.79,7.02,0.291,10.88
2019-03-01,Wetterhoun,Foundation Stock Service,Bajío,35.56,28.35,13.0,3,2,3,3,47.49,25,50.98,6.93,0.443,8.07
2019-04-01,Wetterhoun,Foundation Stock Service,Bajío,35.56,28.35,13.0,3,2,3,3,50.45,20,54.85,6.64,0.505,9.81
2019-05-01,Wetterhoun,Foundation Stock Service,Bajío,35.56,28.35,13.0,3,2,3,3,51.44,25,57.65,6.91,0.527,10.24
2019-06-01,Wetterhoun,Foundation Stock Service,Bajío,35.56,28.35,13.0,3,2,3,3,50.28,19,52.26,7.76,0.507,8.23
2019-07-01,Wetterhoun,Foundation Stock Service,Bajío,35.56,28.35,13.0,3,2,3,3,46.96,19,50.75,6.72,0.415,9.32
2019-08-01,Wetterhoun,Foundation Stock Service,Bajío,35.56,28.35,13.0,3,2,3,3,42.61,15,44.2,6.86,0.302,10.2
2019-09-01,Wetterhoun,Foundation Stock Service,Bajío,35.56,28.35,13.0,3,2,3,3,38.65,16,41.49,6.91,0.218,13.03
2019-10-01,Wetterhoun,Foundation Stock Service,Bajío,35.56,28.35,13.0,3,2,3,3,35.91,24,37.86,6.88,0.188,11.95
2019-11-01,Wetterhoun,Foundation Stock Service,Bajío,35.56,28.35,13.0,3,2,3,3,35.4,15,37.88,7.73,0.159,12.72
2019-12-01,Wetterhoun,Foundation Stock Service,Bajío,35.56,28.35,13.0,3,2,3,3,36.95,15,42.53,5.38,0.198,12.28
2020-01-01,Wetterhoun,Foundation Stock Service,Bajío,35.56,28.35,13.0,3,2,3,3,38.35,12,40.0,7.95,0.218,11.51
2020-02-01,Wetterhoun,Foundation Stock Service,Bajío,35.56,28.35,13.0,3,2,3,3,42.88,21,41.85,6.89,0.313,11.4
2020-03-01,Wetterhoun,Foundation Stock Service,Bajío,35.56,28.35,13.0,3,2,3,3,47.51,33,51.24,8.69,0.419,9.42
2020-04-01,Wetterhoun,Foundation Stock Service,Bajío,35.56,28.35,13.0,3,2,3,3,50.38,24,55.66,7.39,0.517,10.07
2020-05-01,Wetterhoun,Foundation Stock Service,Bajío,35.56,28.35,13.0,3,2,3,3,51.33,21,52.41,7.63,0.536,8.05
2020-06-01,Wetterhoun,Foundation Stock Service,Bajío,35.56,28.35,13.0,3,2,3,3,50.13,18,54.85,8.66,0.511,7.87
2020-07-01,Wetterhoun,Foundation Stock Service,Bajío,35.56,28.35,13.0,3,2,3,3,46.93,17,49.7,6.0,0.408,9.84
2020-08-01,Wetterhoun,Foundation Stock Service,Bajío,35.56,28.35,13.0,3,2,3,3,42.82,19,48.04,6.64,0.3,10.09
2020-09-01,Wetterhoun,Foundation Stock Service,Bajío,35.56,28.35,13.0,3,2,3,3,38.78,16,44.1,5.17,0.22,10.49
2020-10-01,Wetterhoun,Foundation Stock Service,Bajío,35.56,28.35,13.0,3,2,3,3,35.97,20,39.78,6.89,0.17,11.71
2020-11-01,Wetterhoun,Foundation Stock Service,Bajío,35.56,28.35,13.0,3,2,3,3,35.41,12,37.36,7.06,0.17,11.53
2020-12-01,Wetterhoun,Foundation Stock Service,Bajío,35.56,28.35,13.0,3,2,3,3,36.82,24,39.31,6.6,0.189,11.95
2021-01-01,Wetterhoun,Foundation Stock Service,Bajío,35.56,28.35,13.0,3,2,3,3,38.28,9,38.65,5.52,0.188,12.72
2021-02-01,Wetterhoun,Foundation Stock Service,Bajío,35.56,28.35,13.0,3,2,3,3,42.96,18,46.16,7.54,0.327,10.63
2021-03-01,Wetterhoun,Foundation Stock Service,Bajío,35.56,28.35,13.0,3,2,3,3,47.43,19,52.4,7.47,0.426,9.96
2021-04-01,Wetterhoun,Foundation Stock Service,Bajío,35.56,28.35,13.0,3,2,3,3,50.74,31,57.39,6.11,0.524,8.86
2021-05-01,Wetterhoun,Foundation Stock Service,Bajío,35.56,28.35,13.0,3,2,3,3,51.84,23,53.97,8.15,0.551,7.55
2021-06-01,Wetterhoun,Foundation Stock Service,Bajío,35.56,28.35,13.0,3,2,3,3,50.48,20,53.92,6.77,0.508,9.88
2021-07-01,Wetterhoun,Foundation Stock Service,Bajío,35.56,28.35,13.0,3,2,3,3,47.35,20,48.2,8.45,0.434,9.35
2021-08-01,Wetterhoun,Foundation Stock Service,Bajío,35.56,28.35,13.0,3,2,3,3,43.28,24,44.51,7.77,0.309,10.98
2021-09-01,Wetterhoun,Foundation Stock Service,Bajío,35.56,28.35,13.0,3,2,3,3,39.02,13,39.72,7.03,0.213,10.91
2021-10-01,Wetterhoun,Foundation Stock Service,Bajío,35.56,28.35,13.0,3,2,3,3,36.5,15,39.14,7.07,0.192,11.31
2021-11-01,Wetterhoun,Foundation Stock Service,Bajío,35.56,28.35,13.0,3,2,3,3,35.97,15,35.7,5.92,0.175,12.27
2021-12-01,Wetterhoun,Foundation Stock Service,Bajío,35.56,28.35,13.0,3,2,3,3,37.42,14,40.77,7.16,0.181,14.12
2022-01-01,Wetterhoun,Foundation Stock Service,Bajío,35.56,28.35,13.0,3,2,3,3,38.91,15,43.61,6.94,0.223,10.57
2022-02-01,Wetterhoun,Foundation Stock Service,Bajío,35.56,28.35,13.0,3,2,3,3,43.63,12,47.65,7.25,0.322,11.25
2022-03-01,Wetterhoun,Foundation Stock Service,Bajío,35.56,28.35,13.0,3,2,3,3,48.17,20,54.05,7.09,0.442,10.15
2022-04-01,Wetterhoun,Foundation Stock Service,Bajío,35.56,28.35,13.0,3,2,3,3,51.66,30,54.19,6.33,0.556,8.18
2022-05-01,Wetterhoun,Foundation Stock Service,Bajío,35.56,28.35,13.0,3,2,3,3,52.72,17,55.1,7.35,0.576,7.34
2022-06-01,Wetterhoun,Foundation Stock Service,Bajío,35.56,28.35,13.0,3,2,3,3,51.18,23,53.41,6.9,0.524,8.38
2022-07-01,Wetterhoun,Foundation Stock Service,Bajío,35.56,28.35,13.0,3,2,3,3,47.84,29,50.28,7.66,0.439,9.48
2022-08-01,Wetterhoun,Foundation Stock Service,Bajío,35.56,28.35,13.0,3,2,3,3,43.78,14,46.93,6.49,0.338,12.67
2022-09-01,Wetterhoun,Foundation Stock Service,Bajío,35.56,28.35,13.0,3,2,3,3,39.92,10,41.31,7.58,0.238,11.2
2022-10-01,Wetterhoun,Foundation Stock Service,Bajío,35.56,28.35,13.0,3,2,3,3,37.42,6,41.23,6.76,0.214,11.76
2022-11-01,Wetterhoun,Foundation Stock Service,Bajío,35.56,28.35,13.0,3,2,3,3,36.85,15,38.49,6.87,0.191,13.31
2022-12-01,Wetterhoun,Foundation Stock Service,Bajío,35.56,28.35,13.0,3,2,3,3,38.29,21,41.55,7.6,0.219,11.35
2023-01-01,Wetterhoun,Foundation Stock Service,Bajío,35.56,28.35,13.0,3,2,3,3,39.87,13,43.09,7.42,0.248,10.31
2023-02-01,Wetterhoun,Foundation Stock Service,Bajío,35.56,28.35,13.0,3,2,3,3,44.61,20,48.14,7.0,0.366,10.7
2023-03-01,Wetterhoun,Foundation Stock Service,Bajío,35.56,28.35,13.0,3,2,3,3,49.01,19,53.51,5.25,0.45,9.21
2023-04-01,Wetterhoun,Foundation Stock Service,Bajío,35.56,28.35,13.0,3,2,3,3,52.09,22,56.35,5.24,0.554,8.56
2023-05-01,Wetterhoun,Foundation Stock Service,Bajío,35.56,28.35,13.0,3,2,3,3,53.18,19,56.22,5.81,0.583,7.47
2023-06-01,Wetterhoun,Foundation Stock Service,Bajío,35.56,28.35,13.0,3,2,3,3,52.04,15,55.28,5.91,0.554,7.34
2023-07-01,Wetterhoun,Foundation Stock Service,Bajío,35.56,28.35,13.0,3,2,3,3,48.83,19,53.04,8.97,0.464,10.35
2023-08-01,Wetterhoun,Foundation Stock Service,Bajío,35.56,28.35,13.0,3,2,3,3,44.7,18,49.81,7.87,0.355,9.64
2023-09-01,Wetterhoun,Foundation Stock Service,Bajío,35.56,28.35,13.0,3,2,3,3,40.39,11,42.9,5.78,0.267,9.71
2023-10-01,Wetterhoun,Foundation Stock Service,Bajío,35.56,28.35,13.0,3,2,3,3,37.74,16,41.66,7.68,0.209,12.23
2023-11-01,Wetterhoun,Foundation Stock Service,Bajío,35.56,28.35,13.0,3,2,3,3,37.11,12,40.24,6.17,0.198,12.19
2023-12-01,Wetterhoun,Foundation Stock Service,Bajío,35.56,28.35,13.0,3,2,3,3,38.73,17,42.79,6.98,0.212,11.57
2024-01-01,Wetterhoun,Foundation Stock Service,Bajío,35.56,28.35,13.0,3,2,3,3,40.35,16,43.23,6.41,0.263,11.07
2024-02-01,Wetterhoun,Foundation Stock Service,Bajío,35.56,28.35,13.0,3,2,3,3,45.07,14,46.75,7.23,0.358,10.81
2024-03-01,Wetterhoun,Foundation Stock Service,Bajío,35.56,28.35,13.0,3,2,3,3,49.59,22,52.38,7.35,0.48,9.17
2024-04-01,Wetterhoun,Foundation Stock Service,Bajío,35.56,28.35,13.0,3,2,3,3,52.9,31,58.73,7.95,0.561,7.73
2024-05-01,Wetterhoun,Foundation Stock Service,Bajío,35.56,28.35,13.0,3,2,3,3,54.15,26,56.59,6.6,0.612,7.88
2024-06-01,Wetterhoun,Foundation Stock Service,Bajío,35.56,28.35,13.0,3,2,3,3,52.83,21,57.21,5.01,0.582,9.4
2024-07-01,Wetterhoun,Foundation Stock Service,Bajío,35.56,28.35,13.0,3,2,3,3,49.48,21,52.83,6.84,0.492,9.5
2024-08-01,Wetterhoun,Foundation Stock Service,Bajío,35.56,28.35,13.0,3,2,3,3,45.08,20,47.1,7.24,0.364,10.79
2024-09-01,Wetterhoun,Foundation Stock Service,Bajío,35.56,28.35,13.0,3,2,3,3,41.01,19,43.08,7.31,0.269,10.74
2024-10-01,Wetterhoun,Foundation Stock Service,Bajío,35.56,28.35,13.0,3,2,3,3,38.21,16,44.03,8.48,0.225,12.61
2024-11-01,Wetterhoun,Foundation Stock Service,Bajío,35.56,28.35,13.0,3,2,3,3,37.73,20,42.51,6.31,0.178,10.54
2024-12-01,Wetterhoun,Foundation Stock Service,Bajío,35.56,28.35,13.0,3,2,3,3,39.21,11,41.39,6.92,0.244,11.99
2018-01-01,Whippet,Hound Group,Noroeste,50.8,14.74,13.5,3,3,3,3,56.89,31,62.59,3.11,0.696,8.28
2018-02-01,Whippet,Hound Group,Noroeste,50.8,14.74,13.5,3,3,3,3,61.45,30,67.37,4.22,0.762,7.29
2018-03-01,Whippet,Hound Group,Noroeste,50.8,14.74,13.5,3,3,3,3,65.64,29,68.9,4.03,0.86,3.14
2018-04-01,Whippet,Hound Group,Noroeste,50.8,14.74,13.5,3,3,3,3,68.87,25,70.95,5.77,0.904,5.7
2018-05-01,Whippet,Hound Group,Noroeste,50.8,14.74,13.5,3,3,3,3,69.96,28,75.38,4.84,0.884,5.63
2018-06-01,Whippet,Hound Group,Noroeste,50.8,14.74,13.5,3,3,3,3,68.74,20,72.16,4.18,0.862,5.9
2018-07-01,Whippet,Hound Group,Noroeste,50.8,14.74,13.5,3,3,3,3,65.64,20,72.22,5.28,0.859,4.81
2018-08-01,Whippet,Hound Group,Noroeste,50.8,14.74,13.5,3,3,3,3,61.35,23,64.53,4.25,0.785,5.49
2018-09-01,Whippet,Hound Group,Noroeste,50.8,14.74,13.5,3,3,3,3,57.18,18,62.34,5.65,0.676,6.84
2018-10-01,Whippet,Hound Group,Noroeste,50.8,14.74,13.5,3,3,3,3,54.6,23,58.82,5.53,0.642,7.87
2018-11-01,Whippet,Hound Group,Noroeste,50.8,14.74,13.5,3,3,3,3,53.95,20,57.13,4.66,0.593,7.42
2018-12-01,Whippet,Hound Group,Noroeste,50.8,14.74,13.5,3,3,3,3,55.67,29,60.47,4.25,0.656,6.62
2019-01-01,Whippet,Hound Group,Noroeste,50.8,14.74,13.5,3,3,3,3,56.95,23,60.55,6.37,0.678,6.35
2019-02-01,Whippet,Hound Group,Noroeste,50.8,14.74,13.5,3,3,3,3,61.49,18,66.58,4.99,0.771,6.87
2019-03-01,Whippet,Hound Group,Noroeste,50.8,14.74,13.5,3,3,3,3,66.0,24,70.23,5.28,0.864,4.8
2019-04-01,Whippet,Hound Group,Noroeste,50.8,14.74,13.5,3,3,3,3,69.13,25,73.96,5.07,0.902,4.48
2019-05-01,Whippet,Hound Group,Noroeste,50.8,14.74,13.5,3,3,3,3,70.23,22,74.46,6.24,0.906,3.89
2019-06-01,Whippet,Hound Group,Noroeste,50.8,14.74,13.5,3,3,3,3,68.96,27,74.26,4.08,0.86,4.73
2019-07-01,Whippet,Hound Group,Noroeste,50.8,14.74,13.5,3,3,3,3,65.66,24,70.43,3.56,0.841,5.75
2019-08-01,Whippet,Hound Group,Noroeste,50.8,14.74,13.5,3,3,3,3,61.69,25,69.12,4.15,0.781,8.36
2019-09-01,Whippet,Hound Group,Noroeste,50.8,14.74,13.5,3,3,3,3,57.56,28,60.9,4.82,0.671,8.58
2019-10-01,Whippet,Hound Group,Noroeste,50.8,14.74,13.5,3,3,3,3,54.83,24,58.82,2.78,0.635,6.61
2019-11-01,Whippet,Hound Group,Noroeste,50.8,14.74,13.5,3,3,3,3,54.28,31,59.18,4.15,0.637,9.05
2019-12-01,Whippet,Hound Group,Noroeste,50.8,14.74,13.5,3,3,3,3,55.9,26,60.88,5.22,0.659,9.06
2020-01-01,Whippet,Hound Group,Noroeste,50.8,14.74,13.5,3,3,3,3,57.29,28,64.29,5.54,0.683,5.51
2020-02-01,Whippet,Hound Group,Noroeste,50.8,14.74,13.5,3,3,3,3,61.88,23,67.29,5.2,0.788,4.49
2020-03-01,Whippet,Hound Group,Noroeste,50.8,14.74,13.5,3,3,3,3,66.36,26,68.65,4.77,0.841,4.35
2020-04-01,Whippet,Hound Group,Noroeste,50.8,14.74,13.5,3,3,3,3,69.31,31,74.47,5.32,0.872,5.48
2020-05-01,Whippet,Hound Group,Noroeste,50.8,14.74,13.5,3,3,3,3,70.33,35,75.25,6.07,0.906,2.63
2020-06-01,Whippet,Hound Group,Noroeste,50.8,14.74,13.5,3,3,3,3,68.97,21,73.66,4.94,0.904,4.65
2020-07-01,Whippet,Hound Group,Noroeste,50.8,14.74,13.5,3,3,3,3,65.91,24,72.97,4.63,0.84,4.99
2020-08-01,Whippet,Hound Group,Noroeste,50.8,14.74,13.5,3,3,3,3,61.75,28,65.45,5.68,0.789,6.5
2020-09-01,Whippet,Hound Group,Noroeste,50.8,14.74,13.5,3,3,3,3,57.93,28,66.46,5.32,0.708,5.91
2020-10-01,Whippet,Hound Group,Noroeste,50.8,14.74,13.5,3,3,3,3,55.18,22,62.24,4.66,0.638,6.38
2020-11-01,Whippet,Hound Group,Noroeste,50.8,14.74,13.5,3,3,3,3,54.54,26,57.75,3.98,0.616,7.88
2020-12-01,Whippet,Hound Group,Noroeste,50.8,14.74,13.5,3,3,3,3,56.34,17,60.97,4.74,0.667,7.11
2021-01-01,Whippet,Hound Group,Noroeste,50.8,14.74,13.5,3,3,3,3,57.97,25,61.69,4.17,0.716,5.84
2021-02-01,Whippet,Hound Group,Noroeste,50.8,14.74,13.5,3,3,3,3,62.61,26,68.83,5.7,0.829,5.07
2021-03-01,Whippet,Hound Group,Noroeste,50.8,14.74,13.5,3,3,3,3,67.07,24,75.49,5.28,0.858,5.04
2021-04-01,Whippet,Hound Group,Noroeste,50.8,14.74,13.5,3,3,3,3,70.07,29,73.94,5.29,0.911,5.6
2021-05-01,Whippet,Hound Group,Noroeste,50.8,14.74,13.5,3,3,3,3,71.01,36,77.78,4.35,0.908,3.75
2021-06-01,Whippet,Hound Group,Noroeste,50.8,14.74,13.5,3,3,3,3,69.99,19,75.61,3.97,0.896,4.9
2021-07-01,Whippet,Hound Group,Noroeste,50.8,14.74,13.5,3,3,3,3,66.54,22,70.37,4.42,0.883,4.64
2021-08-01,Whippet,Hound Group,Noroeste,50.8,14.74,13.5,3,3,3,3,62.38,23,65.59,5.61,0.785,6.88
2021-09-01,Whippet,Hound Group,Noroeste,50.8,14.74,13.5,3,3,3,3,58.31,27,62.43,3.8,0.729,6.99
2021-10-01,Whippet,Hound Group,Noroeste,50.8,14.74,13.5,3,3,3,3,55.84,25,61.56,5.01,0.673,7.22
2021-11-01,Whippet,Hound Group,Noroeste,50.8,14.74,13.5,3,3,3,3,55.3,27,60.43,4.6,0.64,7.35
2021-12-01,Whippet,Hound Group,Noroeste,50.8,14.74,13.5,3,3,3,3,57.04,33,62.0,5.31,0.701,7.01
2022-01-01,Whippet,Hound Group,Noroeste,50.8,14.74,13.5,3,3,3,3,58.33,17,64.16,3.94,0.695,6.5
2022-02-01,Whippet,Hound Group,Noroeste,50.8,14.74,13.5,3,3,3,3,62.78,25,68.33,5.03,0.798,5.17
2022-03-01,Whippet,Hound Group,Noroeste,50.8,14.74,13.5,3,3,3,3,67.24,26,69.83,4.43,0.873,6.02
2022-04-01,Whippet,Hound Group,Noroeste,50.8,14.74,13.5,3,3,3,3,70.38,28,75.7,4.98,0.897,6.56
2022-05-01,Whippet,Hound Group,Noroeste,50.8,14.74,13.5,3,3,3,3,71.55,25,77.02,5.3,0.901,4.29
2022-06-01,Whippet,Hound Group,Noroeste,50.8,14.74,13.5,3,3,3,3,70.1,25,75.16,4.46,0.907,5.46
2022-07-01,Whippet,Hound Group,Noroeste,50.8,14.74,13.5,3,3,3,3,66.75,19,70.8,6.34,0.831,7.05
2022-08-01,Whippet,Hound Group,Noroeste,50.8,14.74,13.5,3,3,3,3,62.47,24,68.49,5.63,0.791,7.32
